original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
18019,4.0,True,book,3,a_definir_apres_selection,I would like to go to Ulsan from San Juan with my wife and son. I need inspiration for my novel,San Juan,Ulsan,,,
18027,5.0,True,book,4,a_definir_apres_selection,Seattle it is!!,,Seattle,,,
18044,5.0,True,book,4,a_definir_apres_selection,"I would like to go to somewhere, dont know where tho. I would need to leave from SL and i have 10 days vacation",SL,,,,
18059,5.0,True,book,2,a_definir_apres_selection,I want to leave from Tel Aviv and go to Fortaleza for 2300 with 7 adults,Tel Aviv,Fortaleza,,,2300
18066,5.0,True,book,4,a_definir_apres_selection,Get me out of LA asap!,LA,,,,
18072,5.0,True,book,5,a_definir_apres_selection,I'll go!,,,,,
18096,5.0,True,book,5,a_definir_apres_selection,Perfect I'll take it!,,,,,
18099,5.0,True,book,3,a_definir_apres_selection,I want to go to Denver from Rosario,Rosario,Denver,,,
18126,5.0,True,book,1,a_definir_apres_selection,Can I go to La Paz from Santos between september 12th and 27th?,Santos,La Paz,september 12th,27th,
18149,5.0,True,book,5,a_definir_apres_selection,I need to get home! It’s an emergency,,,,,
18159,5.0,True,book,5,a_definir_apres_selection,"yeah that’s fine, can we book it now?",,,,,
18162,5.0,True,book,4,a_definir_apres_selection,Hi! You can help me by giving me the best honeymoon in Cancun!,,Cancun,,,
18179,5.0,True,book,4,a_definir_apres_selection,get me out of santiago for 13 days,santiago,,,,
18217,4.0,True,book,3,a_definir_apres_selection,The big boss approved Sept 12-28,,,Sept 12,28,
18235,4.0,True,book,5,a_definir_apres_selection,That's nice! Alright sign me up!,,,,,
18238,3.0,True,book,3,a_definir_apres_selection,I would like to take my wife and 4 kids on a trip from Toronto to Porto,Toronto,Porto,,,
18247,5.0,True,book,1,a_definir_apres_selection,I need to find MEWTWO!!!!! I need to get to Paris from Kingston on or after the 6th. I have a friend tagging along to help me and we have 6000,Kingston,Paris,6th,,6000
18260,3.0,True,book,2,a_definir_apres_selection,"I need to leave Beijing, I’d like to go to Munich with 10 adults and 3300 between us",Beijing,Munich,,,3300
18270,5.0,True,book,3,a_definir_apres_selection,I want to take my five friends with me from San Diego to Frankfurt for my birthday bash,San Diego,Frankfurt,,,
18289,5.0,True,book,3,a_definir_apres_selection,I would like to take my family on a trip from Kabul to Phoenix,Kabul,Phoenix,,,
18294,5.0,True,book,3,a_definir_apres_selection,I need to get to North Vancouver to shoot my movie. Coming from Birmingham,Birmingham,North Vancouver,,,
18307,5.0,True,book,4,a_definir_apres_selection,Need two tickets out of Buenos Aires!,Buenos Aires,,,,
18318,5.0,True,book,1,a_definir_apres_selection,I wanna find a vacation between yesterday and the 24th for under 3200 and leaving from Tijuana,Tijuana,,yesterday,24th,3200
18335,5.0,True,book,4,a_definir_apres_selection,"Hi yes, to Jerusalem please.",,Jerusalem,,,
18384,5.0,True,book,5,a_definir_apres_selection,"ok i'll take it, is there business class?",,,,,
18402,4.0,True,book,5,a_definir_apres_selection,Hey! So I'm in charge of planning the next vacay for my wife and me plus our seven munchkins.,,,,,
18442,5.0,True,book,5,a_definir_apres_selection,I want to throw my parents on a plane and get them out of my hair,,,,,
18464,5.0,True,book,4,a_definir_apres_selection,I wouldn't define it amazing but YES I need do go back to Minneapolis!,,Minneapolis,,,
18485,5.0,True,book,3,a_definir_apres_selection,"Hi, id like to go to Goiania with my 4 besties from Kobe",Kobe,Goiania,,,
18510,5.0,True,book,3,a_definir_apres_selection,Minneapolis to Punta Cana,Minneapolis,Punta Cana,,,
18522,5.0,True,book,3,a_definir_apres_selection,I need to book a trip for me and Madonna to Birmingham from Milan.,Milan,Birmingham,,,
18532,5.0,True,book,5,a_definir_apres_selection,sign us up. business class for sure,,,,,
18533,5.0,True,book,3,a_definir_apres_selection,I need to get to Marseille from Dallas,Dallas,Marseille,,,
18547,5.0,True,book,5,a_definir_apres_selection,good ill book it,,,,,
18575,5.0,True,book,2,a_definir_apres_selection,I need 2 get 2 Madrid from Beijing! Family emergency. Need to leave on the 6th,Beijing,Madrid,6th,,
18594,5.0,True,book,1,a_definir_apres_selection,"I would like to take my soon to be wife on a great honeymoon, she deserves the best but we can only afford something up to 4200 for 6 days. We had discussed going to Punta Cana from Sapporo where our wedding will take place on the 17th, we can leave after that.",Sapporo,Punta Cana,17th,,4200
18612,5.0,True,book,5,a_definir_apres_selection,Perfect. Sign me up!,,,,,
18615,5.0,True,book,1,a_definir_apres_selection,I want to find a vacation between the 7th to 24 for 3100 leaving from Cordoba. Can you help me find something good?,Cordoba,,7th,24,3100
18629,5.0,True,book,5,a_definir_apres_selection,"good good, very affordable. Can you book it for me?",,,,,
18639,5.0,True,book,3,a_definir_apres_selection,I want to go to Pittsburgh from Boston please.,Boston,Pittsburgh,,,
18653,5.0,True,book,5,a_definir_apres_selection,ok I would like to book this one. Can I get business seats and still stay within my budget?,,,,,
18658,5.0,True,book,3,a_definir_apres_selection,I need to fly to Fukuoka from Hiroshima,Hiroshima,Fukuoka,,,
18668,5.0,True,book,5,a_definir_apres_selection,"oh ok. That’s fine, let’s book it anyway, business class style",,,,,
18671,5.0,True,book,3,a_definir_apres_selection,Anything to Minneapolis from Calgary?,Calgary,Minneapolis,,,
18688,5.0,True,book,1,a_definir_apres_selection,I want to go to Barcelona from anywhere between the 12th and the 28th of September. I have 2100 and my assistant will be coming along. I am specifically looking for hotels near a park or beach or both.,,Barcelona,12th,28th of September,2100
18702,5.0,True,book,5,a_definir_apres_selection,Ok good. We will book this one then,,,,,
18705,5.0,True,book,4,a_definir_apres_selection,Melbourne please,,Melbourne,,,
18768,5.0,True,book,5,a_definir_apres_selection,"Alright, you convinced me. Please tell me business flights are available though",,,,,
18772,5.0,True,book,5,a_definir_apres_selection,Yup go ahead!,,,,,
18775,5.0,True,book,0,a_definir_apres_selection,Me and 3 friends are going on fall break and want to go to San Diego from Calgary from the 8th to 25th and we have 14000 between us.,Calgary,San Diego,8th,25th,14000
18787,5.0,True,book,5,a_definir_apres_selection,We will book this one,,,,,
18790,5.0,True,book,5,a_definir_apres_selection,I have 7 days vacation,,,,,
18802,5.0,True,book,5,a_definir_apres_selection,That sounds like an amazing package. I don’t even need to hear about the other ones. Book it for me,,,,,
18820,5.0,True,book,3,a_definir_apres_selection,I would like to take my fam jam on a vacation to Boston from Tijuana.,Tijuana,Boston,,,
18835,5.0,True,book,1,a_definir_apres_selection,"I need to find a vacation between the 12 of september and 2nd of October for under 6500, leaving from Sydney.",Sydney,,12 of september,2nd of October,6500
18845,5.0,True,book,5,a_definir_apres_selection,Perfect! So convenient! Book it for me please :slightly_smiling_face:,,,,,
18876,4.0,True,book,3,a_definir_apres_selection,I want a vacation from Sydney to Washington,Sydney,Washington,,,
18895,5.0,True,book,3,a_definir_apres_selection,Barcelona is calling me. Please show me the way there from Belo Horizonte.,Belo Horizonte,Barcelona,,,
18920,5.0,True,book,3,a_definir_apres_selection,Recife to Pittsburgh for 4 adults. Only 5 star hotels,Recife,Pittsburgh,,,
18946,5.0,True,book,3,a_definir_apres_selection,Houston to Milan for 3,Houston,Milan,,,
18954,5.0,True,book,4,a_definir_apres_selection,Are there 5 star hotels in Kyoto?,,Kyoto,,,
18976,5.0,True,book,4,a_definir_apres_selection,Hi! We're thinking of going to Washington. Will try to get all 19 of us to go if that's possible!,,Washington,,,
18982,5.0,True,book,3,a_definir_apres_selection,I want to go to Kabul from Baltimore,Baltimore,Kabul,,,
18997,5.0,True,book,4,a_definir_apres_selection,Get me to Atlanta!,,Atlanta,,,
19011,5.0,True,book,5,a_definir_apres_selection,Alright book it for us please!,,,,,
19014,5.0,True,book,1,a_definir_apres_selection,I need to get out of Kabul on September 6th. Can you get me to Leon for 3200,Kabul,Leon,September 6th,,3200
19023,5.0,True,book,4,a_definir_apres_selection,Please get me back to Manaus asap!!,,Manaus,,,
19036,5.0,True,book,4,a_definir_apres_selection,I want to go to Guadalajara with my home girlz.,,Guadalajara,,,
19057,5.0,True,book,4,a_definir_apres_selection,I need to get home on or after September 8th!,,,September 8th,,
19068,5.0,True,book,4,a_definir_apres_selection,We must go to Atlanta!,,Atlanta,,,
19095,5.0,True,book,5,a_definir_apres_selection,yes that is perfect. Could you book this for me?,,,,,
19098,5.0,True,book,3,a_definir_apres_selection,Gotta go to Hamburg. In Puebla now,Puebla,Hamburg,,,
19136,5.0,True,book,5,a_definir_apres_selection,"Hey bot. I got all the money there is in the world
Find me the best okay?",,,,,
19151,4.0,True,book,2,a_definir_apres_selection,I NEED TO GET OUT OF NORTH VANCOUVER ON SEPTEMBER 8TH. CAN I GET A FLIGHT TO DUBLIN?,NORTH VANCOUVER,DUBLIN,SEPTEMBER 8TH,,
19159,5.0,True,book,3,a_definir_apres_selection,I want to get to Paris from Cordoba,Cordoba,Paris,,,
19172,5.0,True,book,5,a_definir_apres_selection,I have 8 days vacation,,,,,
19191,5.0,True,book,4,a_definir_apres_selection,I'd like to go to Washington.,,Washington,,,
19202,3.0,True,book,3,a_definir_apres_selection,I would like to find a great package from Birmingham to Porto for 6 days.,Birmingham,Porto,,,
19206,5.0,True,book,1,a_definir_apres_selection,I want to go to Leon from Nagoya between the 13th and october 2nd.,Nagoya,Leon,13th,october 2nd,
19226,5.0,True,book,5,a_definir_apres_selection,Great! I would like to book this package then,,,,,
19233,5.0,True,book,4,a_definir_apres_selection,Hi Wizard! I'm looking for a trip from Rosario.,Rosario,,,,
19254,5.0,True,book,3,a_definir_apres_selection,I want to leave Jerusalem on or after September 6th,Jerusalem,,September 6th,,
19258,5.0,True,book,3,a_definir_apres_selection,I am leaving from Marseille and want to bring my friends with me to Hamburg for my birthday bash,Marseille,Hamburg,,,
19273,5.0,True,book,3,a_definir_apres_selection,I want to go to Burlington from Valencia,Valencia,Burlington,,,
19283,5.0,True,book,5,a_definir_apres_selection,Yeah I think I would like to book this. How much for business class?,,,,,
19288,5.0,True,book,2,a_definir_apres_selection,I want to find a vacation between the 12th and 17th for 4 adults and 1 child. We would need to leave from Rio de Janeiro,Rio de Janeiro,,12th,17th,
19298,5.0,True,book,5,a_definir_apres_selection,Great! Yes can I book this in business class with my budget?,,,,,
19303,5.0,True,book,3,a_definir_apres_selection,Hey hey! So spring break is Sept 26 - Oct 3.,,,Sept 26,Oct 3,
19320,5.0,True,book,3,a_definir_apres_selection,"I need to get to Osaka from Dallas so I can find Mewtwo, he's the last one I need to find and I heard he was spotted in Osaka.",Dallas,Osaka,,,
19341,5.0,True,book,3,a_definir_apres_selection,I want to go to Cancun from Dallas,Dallas,Cancun,,,
19350,5.0,True,book,5,a_definir_apres_selection,"Hey, never done this before, but I'll give it a try! I finally have some time off work and I want to see if you can help me book my vacation!",,,,,
19384,5.0,True,book,5,a_definir_apres_selection,"Weeeelllll this is a no brainer, I 'll just leave the next day and save a whole lotta money! Can you book this for me right away so I don't lose it?",,,,,
19386,4.0,True,book,4,a_definir_apres_selection,"Hi there, I need to go to North Vancouver please.",,North Vancouver,,,
19396,5.0,True,book,4,a_definir_apres_selection,"Hello, I'd like to go to Kyoto",,Kyoto,,,
19412,4.5,True,book,4,a_definir_apres_selection,"Hey I'd love to bring my 4 kids to go see their mom who's currently working in Washington, could you find me a flight?",,Washington,,,
19431,4.5,True,book,5,a_definir_apres_selection,"Oh man, I need a holiday.",,,,,
19453,5.0,True,book,4,a_definir_apres_selection,My friends and I would like to go Belo Horizonte please.,,Belo Horizonte,,,
19462,5.0,True,book,4,a_definir_apres_selection,"Hey, I'd like to bring my family on a trip to Kobe.",,Kobe,,,
19473,5.0,True,book,4,a_definir_apres_selection,"Hi there, I NEED to go to Miami!",,Miami,,,
19481,5.0,True,book,4,a_definir_apres_selection,I need a break BADLY. Can I please book a trip to Sao Paulo where hopefully no one will know me?,,Sao Paulo,,,
19498,4.5,True,book,4,a_definir_apres_selection,"I need to get to Boston please, it's an emergency.",,Boston,,,
19510,4.5,True,book,5,a_definir_apres_selection,Okay that sounds really good. I'll take it!,,,,,
19520,5.0,True,book,5,a_definir_apres_selection,I sure do. This will be my first time travelling by myself so I am nervous. I really need you to help me find the right package.,,,,,
19545,5.0,True,book,5,a_definir_apres_selection,"Hey I need to get out of here, just need some space to myself!",,,,,
19560,5.0,True,book,4,a_definir_apres_selection,My friends and I would love to get to Phoenix please!,,Phoenix,,,
19571,5.0,True,book,4,a_definir_apres_selection,I'd love to go to Minneapolis sometime,,Minneapolis,,,
19583,5.0,True,book,4,a_definir_apres_selection,"Hello, I need your help...my wife is super strict and she's put me in charge of the family vacation. We have $4000 to spend. Find me something good!",,,,,$4000
19628,3.5,True,book,3,a_definir_apres_selection,"Hey I need to get to San Juan to bring a recipe back to my hometown of Paris. It'll be me and my 4 kids, can you help me?",Paris,San Juan,,,
19644,5.0,True,book,4,a_definir_apres_selection,Help me find a flight and a hotel in Chicago!!!!,,Chicago,,,
19666,5.0,True,book,4,a_definir_apres_selection,"I'm good, thanks. I have an important business meeting in San Juan.",,San Juan,,,
19676,4.0,True,book,5,a_definir_apres_selection,"Hey, my buddy and I want to have the best time of our lives!",,,,,
19726,5.0,True,book,3,a_definir_apres_selection,I need to find a nice travel package that is available between today and Friday Sept 16,,,today,Sept 16,
19738,5.0,True,book,5,a_definir_apres_selection,"I guess that sound okay, I'll take it",,,,,
19740,5.0,True,book,4,a_definir_apres_selection,"Hi there, we're looking to go on a family vacation and we'll be leaving from Cancun. We don't have a destination in mind though and so I was helping you'd help us with that.",Cancun,,,,
